,subject,age_group_x,roi,triplet,comparison,within_sim,across_sim,difference,trials,triplet_accuracy,avg_RT,avg_repetitions,age,sex,scanner
517,temple083,adolescent,sl-AB_age_gm,2,AB,-0.2150590407638229,-0.2542729337983342,0.0392138930345113,8,1.0,7.745375,1.125,12.89,M,prisma
518,temple083,adolescent,sl-AB_age_gm,3,AB,-0.2124369777924327,-0.2693508204525494,0.0569138426601167,8,1.0,7.8150125,1.0,12.89,M,prisma
519,temple083,adolescent,sl-AB_age_gm,4,AB,-0.5474178900917136,-0.3626189907709394,-0.1847988993207741,8,1.0,7.8224,1.125,12.89,M,prisma
520,temple083,adolescent,sl-AB_group_hip,1,AB,0.0559654204407723,-0.0886257290821015,0.1445911495228739,8,1.0,8.6368875,1.0,12.89,M,prisma
521,temple083,adolescent,sl-AB_group_hip,2,AB,0.0316396847704508,-0.1800895740108914,0.2117292587813423,8,1.0,7.745375,1.125,12.89,M,prisma
522,temple083,adolescent,sl-AB_group_hip,3,AB,-0.1252267147167187,-0.1898727988321516,0.0646460841154329,8,1.0,7.8150125,1.0,12.89,M,prisma
523,temple083,adolescent,sl-AB_group_hip,4,AB,-0.0395006502525657,-0.2137958372647657,0.1742951870121999,8,1.0,7.8224,1.125,12.89,M,prisma
524,temple083,adolescent,sl-AC_age_hip,1,AC,-0.0378030842232156,0.086433371897354,-0.1242364561205697,8,1.0,8.6368875,1.0,12.89,M,prisma
525,temple083,adolescent,sl-AC_age_hip,2,AC,0.2968649184014526,-0.0319098829134531,0.3287748013149058,8,1.0,7.745375,1.125,12.89,M,prisma
526,temple083,adolescent,sl-AC_age_hip,3,AC,0.1099098387869405,0.0811163714990854,0.028793467287855,8,1.0,7.8150125,1.0,12.89,M,prisma
527,temple083,adolescent,sl-AC_age_hip,4,AC,-0.1916691573921181,0.0496279403622032,-0.2412970977543213,8,1.0,7.8224,1.125,12.89,M,prisma
528,temple084,child,sl-AB_age_gm,1,AB,-0.0971198162398318,-0.0416207458654766,-0.0554990703743552,8,0.75,9.5547125,1.0,8.77,F,prisma
529,temple084,child,sl-AB_age_gm,2,AB,-0.112305048996735,-0.0109521147996763,-0.1013529341970587,8,0.5,9.5167375,1.0,8.77,F,prisma
530,temple084,child,sl-AB_age_gm,3,AB,-0.0007016003203164,-0.0956057332902627,0.0949041329699462,8,0.125,10.792675,1.0,8.77,F,prisma
531,temple084,child,sl-AB_age_gm,4,AB,0.0453102112801962,0.0065531717272361,0.03875703955296,8,0.375,11.571575,1.25,8.77,F,prisma
532,temple084,child,sl-AB_group_hip,1,AB,-0.1263268310902491,-0.1465373243117446,0.0202104932214955,8,0.75,9.5547125,1.0,8.77,F,prisma
533,temple084,child,sl-AB_group_hip,2,AB,-0.4094876861266213,-0.1490942543784655,-0.2603934317481557,8,0.5,9.5167375,1.0,8.77,F,prisma
534,temple084,child,sl-AB_group_hip,3,AB,0.0491940825963311,-0.1310489912234551,0.1802430738197862,8,0.125,10.792675,1.0,8.77,F,prisma
535,temple084,child,sl-AB_group_hip,4,AB,-0.3113719267990464,-0.1309126850228721,-0.1804592417761742,8,0.375,11.571575,1.25,8.77,F,prisma
536,temple084,child,sl-AC_age_hip,1,AC,0.2044920336932769,0.1022006626609132,0.1022913710323637,8,0.75,9.5547125,1.0,8.77,F,prisma
537,temple084,child,sl-AC_age_hip,2,AC,-0.2959821072343138,0.0001080755568879,-0.2960901827912018,8,0.5,9.5167375,1.0,8.77,F,prisma
538,temple084,child,sl-AC_age_hip,3,AC,0.1254492747145683,0.0769856248306666,0.0484636498839017,8,0.125,10.792675,1.0,8.77,F,prisma
539,temple084,child,sl-AC_age_hip,4,AC,-0.1797933031945724,-0.002963731413548,-0.1768295717810244,8,0.375,11.571575,1.25,8.77,F,prisma
540,temple085,adolescent,sl-AB_age_gm,1,AB,-0.0082522536696105,-0.0760365680247621,0.0677843143551515,8,0.125,10.151175,1.25,11.46,F,prisma
541,temple085,adolescent,sl-AB_age_gm,2,AB,-0.0070331455912875,0.0234340998869885,-0.0304672454782761,8,0.5,9.6142875,1.125,11.46,F,prisma
542,temple085,adolescent,sl-AB_age_gm,3,AB,0.0291766551490195,-0.0402519265843906,0.0694285817334101,8,0.25,10.5292125,1.25,11.46,F,prisma
543,temple085,adolescent,sl-AB_age_gm,4,AB,-0.2766726642405395,-0.0327136215591772,-0.2439590426813622,8,0.5,9.9298875,1.25,11.46,F,prisma
544,temple085,adolescent,sl-AB_group_hip,1,AB,-0.4190435020013076,0.0567908751645024,-0.47583437716581,8,0.125,10.151175,1.25,11.46,F,prisma
545,temple085,adolescent,sl-AB_group_hip,2,AB,0.0218908736389543,0.0016188135281078,0.0202720601108464,8,0.5,9.6142875,1.125,11.46,F,prisma
546,temple085,adolescent,sl-AB_group_hip,3,AB,0.0301954401581736,-0.0076010785166269,0.0377965186748005,8,0.25,10.5292125,1.25,11.46,F,prisma
547,temple085,adolescent,sl-AB_group_hip,4,AB,0.297579331357134,0.1694577786261232,0.1281215527310108,8,0.5,9.9298875,1.25,11.46,F,prisma
548,temple085,adolescent,sl-AC_age_hip,1,AC,-0.5246615147967634,-0.1318207095782303,-0.392840805218533,8,0.125,10.151175,1.25,11.46,F,prisma
549,temple085,adolescent,sl-AC_age_hip,2,AC,-0.1092637971038567,-0.0762612169870263,-0.0330025801168303,8,0.5,9.6142875,1.125,11.46,F,prisma
550,temple085,adolescent,sl-AC_age_hip,3,AC,0.2035990337496844,0.0086967128843424,0.194902320865342,8,0.25,10.5292125,1.25,11.46,F,prisma
551,temple085,adolescent,sl-AC_age_hip,4,AC,-0.3152488720131488,-0.0693016390913994,-0.2459472329217494,8,0.5,9.9298875,1.25,11.46,F,prisma
552,temple087,adult,sl-AB_age_gm,1,AB,-0.0962775146549841,0.016865456601482,-0.1131429712564662,8,1.0,8.1770125,1.0,23.23,F,prisma
553,temple087,adult,sl-AB_age_gm,2,AB,0.0972032351086133,0.0784257110920871,0.0187775240165262,8,0.875,9.022025,1.0,23.23,F,prisma
554,temple087,adult,sl-AB_age_gm,3,AB,0.0390838338643953,-0.0347232336521871,0.0738070675165824,8,1.0,8.2282,1.0,23.23,F,prisma
555,temple087,adult,sl-AB_age_gm,4,AB,0.1115746090803909,-0.0366887682460936,0.1482633773264845,8,0.875,8.088962500000001,1.0,23.23,F,prisma
556,temple087,adult,sl-AB_group_hip,1,AB,0.379417516573246,-0.0884299616382732,0.4678474782115193,8,1.0,8.1770125,1.0,23.23,F,prisma
557,temple087,adult,sl-AB_group_hip,2,AB,-0.0188435306436304,-0.1589037419340051,0.1400602112903746,8,0.875,9.022025,1.0,23.23,F,prisma
558,temple087,adult,sl-AB_group_hip,3,AB,0.0298232830130396,-0.0678318909487296,0.0976551739617693,8,1.0,8.2282,1.0,23.23,F,prisma
559,temple087,adult,sl-AB_group_hip,4,AB,-0.4334248870578068,-0.0969703238723504,-0.3364545631854563,8,0.875,8.088962500000001,1.0,23.23,F,prisma
560,temple087,adult,sl-AC_age_hip,1,AC,0.0923989739817246,0.0559663016679207,0.0364326723138038,8,1.0,8.1770125,1.0,23.23,F,prisma
561,temple087,adult,sl-AC_age_hip,2,AC,-0.2458242357307259,-0.030934577258371,-0.2148896584723549,8,0.875,9.022025,1.0,23.23,F,prisma
562,temple087,adult,sl-AC_age_hip,3,AC,-0.0253569440565842,-0.0256939435591392,0.0003369995025549,8,1.0,8.2282,1.0,23.23,F,prisma
563,temple087,adult,sl-AC_age_hip,4,AC,-0.2775102039339009,0.0535222562427142,-0.3310324601766151,8,0.875,8.088962500000001,1.0,23.23,F,prisma
564,temple088,adult,sl-AB_age_gm,1,AB,-0.1395384124490305,-0.1555673992317588,0.0160289867827283,8,1.0,10.09015,1.0,21.85,F,prisma
565,temple088,adult,sl-AB_age_gm,2,AB,0.2823719741031014,-0.0287754415431011,0.3111474156462025,8,1.0,10.2154375,1.0,21.85,F,prisma
566,temple088,adult,sl-AB_age_gm,3,AB,-0.2401765393631785,-0.0424695459687536,-0.1977069933944248,8,1.0,11.4059125,1.0,21.85,F,prisma
567,temple088,adult,sl-AB_age_gm,4,AB,0.1012130953823562,-0.0090379065401408,0.110251001922497,8,1.0,10.5091125,1.0,21.85,F,prisma
568,temple088,adult,sl-AB_group_hip,1,AB,-0.1235041999649822,-0.1861332562661321,0.0626290563011499,8,1.0,10.09015,1.0,21.85,F,prisma
569,temple088,adult,sl-AB_group_hip,2,AB,0.0784648734014095,-0.0052755709646518,0.0837404443660614,8,1.0,10.2154375,1.0,21.85,F,prisma
570,temple088,adult,sl-AB_group_hip,3,AB,0.0307091820653164,-0.1412627719847331,0.1719719540500495,8,1.0,11.4059125,1.0,21.85,F,prisma
571,temple088,adult,sl-AB_group_hip,4,AB,0.274439647290679,-0.1566722012784579,0.431111848569137,8,1.0,10.5091125,1.0,21.85,F,prisma
572,temple088,adult,sl-AC_age_hip,1,AC,-0.0314500466187325,-0.0768867266474412,0.0454366800287087,8,1.0,10.09015,1.0,21.85,F,prisma
573,temple088,adult,sl-AC_age_hip,2,AC,-0.4322899284007953,-0.1407078252677135,-0.2915821031330817,8,1.0,10.2154375,1.0,21.85,F,prisma
574,temple088,adult,sl-AC_age_hip,3,AC,0.031674075749174,-0.106902389609775,0.138576465358949,8,1.0,11.4059125,1.0,21.85,F,prisma
575,temple088,adult,sl-AC_age_hip,4,AC,0.3126321550684233,0.0139201267177359,0.2987120283506873,8,1.0,10.5091125,1.0,21.85,F,prisma
576,temple089,adult,sl-AB_age_gm,1,AB,0.3738152697023895,0.0352972517481671,0.3385180179542223,8,1.0,7.8222125,1.0,19.34,F,prisma
577,temple089,adult,sl-AB_age_gm,2,AB,-0.1557098757808977,0.0772903716189039,-0.2330002473998016,8,1.0,7.347,1.0,19.34,F,prisma
578,temple089,adult,sl-AB_age_gm,3,AB,0.2430551229770892,0.0702922896481758,0.1727628333289133,8,1.0,7.9465375,1.0,19.34,F,prisma
579,temple089,adult,sl-AB_age_gm,4,AB,0.148394563373896,0.0737811670365348,0.0746133963373612,8,1.0,7.8557625,1.0,19.34,F,prisma
580,temple089,adult,sl-AB_group_hip,1,AB,0.061819859914615,0.0097398512253494,0.0520800086892655,8,1.0,7.8222125,1.0,19.34,F,prisma
581,temple089,adult,sl-AB_group_hip,2,AB,-0.0556040211527248,0.1383045567458848,-0.1939085778986096,8,1.0,7.347,1.0,19.34,F,prisma
582,temple089,adult,sl-AB_group_hip,3,AB,-0.1888666626915115,-0.1791178323568406,-0.0097488303346709,8,1.0,7.9465375,1.0,19.34,F,prisma
583,temple089,adult,sl-AB_group_hip,4,AB,0.0726059122616518,0.0165101218008493,0.0560957904608025,8,1.0,7.8557625,1.0,19.34,F,prisma
584,temple089,adult,sl-AC_age_hip,1,AC,-0.1046127918795789,-0.1036231515753896,-0.0009896403041893,8,1.0,7.8222125,1.0,19.34,F,prisma
585,temple089,adult,sl-AC_age_hip,2,AC,0.3132758945557292,0.1694354501968961,0.143840444358833,8,1.0,7.347,1.0,19.34,F,prisma
586,temple089,adult,sl-AC_age_hip,3,AC,-0.3176416846879151,-0.0486164853484375,-0.2690251993394775,8,1.0,7.9465375,1.0,19.34,F,prisma
587,temple089,adult,sl-AC_age_hip,4,AC,-0.152973582361344,0.0488859259745954,-0.2018595083359395,8,1.0,7.8557625,1.0,19.34,F,prisma
588,temple090,adolescent,sl-AB_age_gm,1,AB,-0.1584712373088594,0.0746449419807764,-0.2331161792896359,8,1.0,7.7792,1.0,12.52,F,prisma
589,temple090,adolescent,sl-AB_age_gm,2,AB,-0.0339151653737633,-0.0357373530343658,0.0018221876606025,8,1.0,7.7081875,1.0,12.52,F,prisma
590,temple090,adolescent,sl-AB_age_gm,3,AB,0.0822514215010633,0.0320623305802241,0.0501890909208392,8,1.0,7.6151375,1.0,12.52,F,prisma
591,temple090,adolescent,sl-AB_age_gm,4,AB,0.0602097504046497,0.0505045784031782,0.0097051720014714,8,1.0,7.837675,1.0,12.52,F,prisma
592,temple090,adolescent,sl-AB_group_hip,1,AB,-0.1758990173430501,-0.1294941217753441,-0.0464048955677059,8,1.0,7.7792,1.0,12.52,F,prisma
593,temple090,adolescent,sl-AB_group_hip,2,AB,0.0003629122184202,-0.0504274742361442,0.0507903864545644,8,1.0,7.7081875,1.0,12.52,F,prisma
594,temple090,adolescent,sl-AB_group_hip,3,AB,0.0908732808103918,-0.0293855353119476,0.1202588161223394,8,1.0,7.6151375,1.0,12.52,F,prisma
595,temple090,adolescent,sl-AB_group_hip,4,AB,-0.0465092891294659,0.0055285665266964,-0.0520378556561624,8,1.0,7.837675,1.0,12.52,F,prisma
596,temple090,adolescent,sl-AC_age_hip,1,AC,0.288215298415901,0.1772719598002882,0.1109433386156127,8,1.0,7.7792,1.0,12.52,F,prisma
597,temple090,adolescent,sl-AC_age_hip,2,AC,0.2512900355192304,0.1730103519132927,0.0782796836059376,8,1.0,7.7081875,1.0,12.52,F,prisma
598,temple090,adolescent,sl-AC_age_hip,3,AC,0.24873859751516,0.2744841111223612,-0.0257455136072012,8,1.0,7.6151375,1.0,12.52,F,prisma
599,temple090,adolescent,sl-AC_age_hip,4,AC,-0.1052491213422082,0.1446235439813046,-0.2498726653235128,8,1.0,7.837675,1.0,12.52,F,prisma
600,temple091,adolescent,sl-AB_age_gm,1,AB,0.0908779581595907,0.0125407693464464,0.0783371888131443,8,1.0,8.262125,1.375,11.28,F,prisma
601,temple091,adolescent,sl-AB_age_gm,2,AB,0.1159909124809626,-0.0272346573813881,0.1432255698623508,8,0.875,7.756975000000001,1.125,11.28,F,prisma
602,temple091,adolescent,sl-AB_age_gm,3,AB,-0.0122992371488473,-0.0667614709362423,0.054462233787395,8,1.0,8.09695,1.0,11.28,F,prisma
603,temple091,adolescent,sl-AB_age_gm,4,AB,0.1205464589042242,0.04288625740124,0.0776602015029841,8,0.875,8.5084625,1.0,11.28,F,prisma
604,temple091,adolescent,sl-AB_group_hip,1,AB,0.3871069540005886,0.0929279585219061,0.2941789954786825,8,1.0,8.262125,1.375,11.28,F,prisma
605,temple091,adolescent,sl-AB_group_hip,2,AB,0.7593105790099107,0.2571885433731311,0.5021220356367796,8,0.875,7.756975000000001,1.125,11.28,F,prisma
606,temple091,adolescent,sl-AB_group_hip,3,AB,0.439712385212971,0.2732961588539446,0.1664162263590264,8,1.0,8.09695,1.0,11.28,F,prisma
607,temple091,adolescent,sl-AB_group_hip,4,AB,-0.0835175487175945,0.0970118801228934,-0.1805294288404879,8,0.875,8.5084625,1.0,11.28,F,prisma
608,temple091,adolescent,sl-AC_age_hip,1,AC,-0.0101262980506004,0.0508517635566689,-0.0609780616072694,8,1.0,8.262125,1.375,11.28,F,prisma
609,temple091,adolescent,sl-AC_age_hip,2,AC,0.0744158263672857,0.030429034806843,0.0439867915604427,8,0.875,7.756975000000001,1.125,11.28,F,prisma
610,temple091,adolescent,sl-AC_age_hip,3,AC,0.2260011458953309,0.1102180694691115,0.1157830764262194,8,1.0,8.09695,1.0,11.28,F,prisma
611,temple091,adolescent,sl-AC_age_hip,4,AC,-0.1293490799992184,0.0779319932608585,-0.207281073260077,8,0.875,8.5084625,1.0,11.28,F,prisma
612,temple092,child,sl-AB_age_gm,1,AB,0.0016565141342374,0.0105098361731163,-0.0088533220388789,8,0.125,10.5333,1.375,8.87,F,prisma
613,temple092,child,sl-AB_age_gm,2,AB,0.0874286415221959,0.1100132487916527,-0.0225846072694567,8,0.375,11.6240375,1.0,8.87,F,prisma
614,temple092,child,sl-AB_age_gm,3,AB,0.2971153173984455,0.1396174921288683,0.1574978252695771,8,0.5,11.7215875,1.25,8.87,F,prisma
615,temple092,child,sl-AB_age_gm,4,AB,0.2100135558209207,0.0311824360307065,0.1788311197902142,8,0.5,12.5633125,1.125,8.87,F,prisma
616,temple092,child,sl-AB_group_hip,1,AB,0.1122751371222438,0.0386876068119807,0.073587530310263,8,0.125,10.5333,1.375,8.87,F,prisma
617,temple092,child,sl-AB_group_hip,2,AB,-0.3642593489157246,-0.0272064793011472,-0.3370528696145773,8,0.375,11.6240375,1.0,8.87,F,prisma
618,temple092,child,sl-AB_group_hip,3,AB,0.1191573535794858,0.083502364899103,0.0356549886803828,8,0.5,11.7215875,1.25,8.87,F,prisma
619,temple092,child,sl-AB_group_hip,4,AB,0.2131731229132106,0.0972758353646434,0.1158972875485672,8,0.5,12.5633125,1.125,8.87,F,prisma
620,temple092,child,sl-AC_age_hip,1,AC,-0.1698052288101764,0.1890254668863907,-0.3588306956965671,8,0.125,10.5333,1.375,8.87,F,prisma
621,temple092,child,sl-AC_age_hip,2,AC,-0.2848924264415877,0.0274771093709508,-0.3123695358125386,8,0.375,11.6240375,1.0,8.87,F,prisma
622,temple092,child,sl-AC_age_hip,3,AC,-0.0380697910893632,0.2056024212382072,-0.2436722123275705,8,0.5,11.7215875,1.25,8.87,F,prisma
623,temple092,child,sl-AC_age_hip,4,AC,0.4663134076387584,0.1831969619143504,0.283116445724408,8,0.5,12.5633125,1.125,8.87,F,prisma
624,temple093,adolescent,sl-AB_age_gm,1,AB,-0.1708235638769669,-0.0955885188143969,-0.07523504506257,8,0.875,6.071124999999999,1.0,10.28,M,prisma
625,temple093,adolescent,sl-AB_age_gm,2,AB,-0.2078774886844739,0.0741744086984066,-0.2820518973828805,8,0.875,8.385575,1.0,10.28,M,prisma
626,temple093,adolescent,sl-AB_age_gm,3,AB,0.0451493037011717,0.1496381809854961,-0.1044888772843244,8,1.0,8.425012500000001,1.125,10.28,M,prisma
627,temple093,adolescent,sl-AB_age_gm,4,AB,-0.0672572324319119,-0.0039576064894273,-0.0632996259424845,8,0.875,6.5395,1.125,10.28,M,prisma
628,temple093,adolescent,sl-AB_group_hip,1,AB,0.4021681960998431,0.0898114654656622,0.3123567306341808,8,0.875,6.071124999999999,1.0,10.28,M,prisma
629,temple093,adolescent,sl-AB_group_hip,2,AB,0.1658490952911421,0.2131515572830816,-0.0473024619919394,8,0.875,8.385575,1.0,10.28,M,prisma
630,temple093,adolescent,sl-AB_group_hip,3,AB,0.2550818368874514,0.1556361304795422,0.0994457064079091,8,1.0,8.425012500000001,1.125,10.28,M,prisma
631,temple093,adolescent,sl-AB_group_hip,4,AB,-0.0532477190654366,0.2505576138570193,-0.303805332922456,8,0.875,6.5395,1.125,10.28,M,prisma
632,temple093,adolescent,sl-AC_age_hip,1,AC,-0.1359446564618687,-0.0105119636279741,-0.1254326928338946,8,0.875,6.071124999999999,1.0,10.28,M,prisma
633,temple093,adolescent,sl-AC_age_hip,2,AC,0.2555054433714214,0.0810893326852949,0.1744161106861264,8,0.875,8.385575,1.0,10.28,M,prisma
634,temple093,adolescent,sl-AC_age_hip,3,AC,0.0082164391532179,-0.1159845913362709,0.1242010304894888,8,1.0,8.425012500000001,1.125,10.28,M,prisma
635,temple093,adolescent,sl-AC_age_hip,4,AC,-0.0676152049882614,0.0735205836949332,-0.1411357886831946,8,0.875,6.5395,1.125,10.28,M,prisma
636,temple094,child,sl-AB_age_gm,1,AB,-0.0074760467095271,0.014596124515063,-0.0220721712245901,8,1.0,9.225175,1.125,8.38,F,prisma
637,temple094,child,sl-AB_age_gm,2,AB,0.137583104863549,0.0997177574636965,0.0378653473998524,8,1.0,10.6877375,1.375,8.38,F,prisma
638,temple094,child,sl-AB_age_gm,3,AB,-0.1031634187283982,0.025921153893247,-0.1290845726216453,8,1.0,9.8224875,1.375,8.38,F,prisma
639,temple094,child,sl-AB_age_gm,4,AB,-0.3172389826802679,-0.0303396651501652,-0.2868993175301026,8,1.0,9.8328625,1.375,8.38,F,prisma
640,temple094,child,sl-AB_group_hip,1,AB,-0.2179051672197961,-0.1501106931792906,-0.0677944740405055,8,1.0,9.225175,1.125,8.38,F,prisma
641,temple094,child,sl-AB_group_hip,2,AB,-0.0609550869066735,-0.0358935281823398,-0.0250615587243336,8,1.0,10.6877375,1.375,8.38,F,prisma
642,temple094,child,sl-AB_group_hip,3,AB,0.0026181707016042,-0.0488223110951688,0.0514404817967731,8,1.0,9.8224875,1.375,8.38,F,prisma
643,temple094,child,sl-AB_group_hip,4,AB,-0.1051055046429431,0.1008220861892825,-0.2059275908322257,8,1.0,9.8328625,1.375,8.38,F,prisma
644,temple094,child,sl-AC_age_hip,1,AC,0.0777782829913594,-0.0485999381130049,0.1263782211043644,8,1.0,9.225175,1.125,8.38,F,prisma
645,temple094,child,sl-AC_age_hip,2,AC,0.1231855433366418,-0.0692195871738785,0.1924051305105203,8,1.0,10.6877375,1.375,8.38,F,prisma
646,temple094,child,sl-AC_age_hip,3,AC,0.5115519517394177,0.0155113278872207,0.496040623852197,8,1.0,9.8224875,1.375,8.38,F,prisma
647,temple094,child,sl-AC_age_hip,4,AC,-0.3583213610985304,-0.1944402504418302,-0.1638811106567002,8,1.0,9.8328625,1.375,8.38,F,prisma
648,temple095,child,sl-AB_age_gm,1,AB,0.1807104010504095,0.084788627280505,0.0959217737699045,8,0.875,9.1079875,1.0,8.04,M,prisma
649,temple095,child,sl-AB_age_gm,2,AB,0.1535267589164857,0.1790838370439172,-0.0255570781274315,8,0.625,9.5339125,1.0,8.04,M,prisma
650,temple095,child,sl-AB_age_gm,3,AB,-0.1339370438383204,0.0552183712590231,-0.1891554150973435,8,0.5,8.9696375,1.0,8.04,M,prisma
651,temple095,child,sl-AB_age_gm,4,AB,0.25601578155636,0.124055441664464,0.1319603398918959,8,0.75,10.1121125,1.125,8.04,M,prisma
652,temple095,child,sl-AB_group_hip,1,AB,0.009038134494246,-0.0439239562372337,0.0529620907314798,8,0.875,9.1079875,1.0,8.04,M,prisma
653,temple095,child,sl-AB_group_hip,2,AB,-0.1281456445034123,0.0049047500782018,-0.1330503945816142,8,0.625,9.5339125,1.0,8.04,M,prisma
654,temple095,child,sl-AB_group_hip,3,AB,0.2681705952546324,0.0276794405381071,0.2404911547165252,8,0.5,8.9696375,1.0,8.04,M,prisma
655,temple095,child,sl-AB_group_hip,4,AB,0.1479461510477249,-0.0260840247826452,0.1740301758303702,8,0.75,10.1121125,1.125,8.04,M,prisma
656,temple095,child,sl-AC_age_hip,1,AC,-0.0754578426722829,0.2358539606045916,-0.3113118032768745,8,0.875,9.1079875,1.0,8.04,M,prisma
657,temple095,child,sl-AC_age_hip,2,AC,0.1505770519778022,0.0410072268451017,0.1095698251327004,8,0.625,9.5339125,1.0,8.04,M,prisma
658,temple095,child,sl-AC_age_hip,3,AC,0.4215537684506193,0.1536774329768532,0.2678763354737661,8,0.5,8.9696375,1.0,8.04,M,prisma
659,temple095,child,sl-AC_age_hip,4,AC,0.2472814951465793,0.1222061551074011,0.1250753400391782,8,0.75,10.1121125,1.125,8.04,M,prisma
660,temple096,adolescent,sl-AB_age_gm,1,AB,0.0778011814120246,0.0004296843161234,0.0773714970959011,8,0.75,12.2249125,1.0,11.4,M,prisma
661,temple096,adolescent,sl-AB_age_gm,2,AB,-0.2195667978816236,-0.0570034550976218,-0.1625633427840018,8,0.875,10.5492625,1.0,11.4,M,prisma
662,temple096,adolescent,sl-AB_age_gm,3,AB,0.0364751340390208,0.0625610363193347,-0.0260859022803138,8,0.25,10.5675375,1.125,11.4,M,prisma
663,temple096,adolescent,sl-AB_age_gm,4,AB,-0.0983283701839303,-0.0189297137206708,-0.0793986564632594,8,1.0,9.2339125,1.0,11.4,M,prisma
664,temple096,adolescent,sl-AB_group_hip,1,AB,-0.0507367579231899,-0.2461401871234973,0.1954034292003073,8,0.75,12.2249125,1.0,11.4,M,prisma
665,temple096,adolescent,sl-AB_group_hip,2,AB,0.0606321771819504,-0.1711450944954606,0.2317772716774111,8,0.875,10.5492625,1.0,11.4,M,prisma
666,temple096,adolescent,sl-AB_group_hip,3,AB,0.1488963376960718,-0.3357149270484973,0.4846112647445691,8,0.25,10.5675375,1.125,11.4,M,prisma
667,temple096,adolescent,sl-AB_group_hip,4,AB,-0.4824775309813922,-0.2224666617795341,-0.2600108692018581,8,1.0,9.2339125,1.0,11.4,M,prisma
668,temple096,adolescent,sl-AC_age_hip,1,AC,0.2337052414091946,0.1311856998902966,0.1025195415188979,8,0.75,12.2249125,1.0,11.4,M,prisma
669,temple096,adolescent,sl-AC_age_hip,2,AC,-0.1384452771776765,-0.0551627606976289,-0.0832825164800475,8,0.875,10.5492625,1.0,11.4,M,prisma
670,temple096,adolescent,sl-AC_age_hip,3,AC,0.125113198015436,0.002779210963476,0.12233398705196,8,0.25,10.5675375,1.125,11.4,M,prisma
671,temple096,adolescent,sl-AC_age_hip,4,AC,0.1535991615870055,0.1648260154766685,-0.0112268538896629,8,1.0,9.2339125,1.0,11.4,M,prisma
672,temple097,child,sl-AB_age_gm,1,AB,-0.3735244229501782,0.0062092220336782,-0.3797336449838563,8,0.375,12.2119125,1.25,7.8,F,prisma
673,temple097,child,sl-AB_age_gm,2,AB,0.0608872173215145,-0.1248137743494007,0.1857009916709152,8,0.875,10.26435,1.25,7.8,F,prisma
674,temple097,child,sl-AB_age_gm,3,AB,-0.1872304047257216,-0.2301562134182881,0.0429258086925664,8,0.625,9.6588625,1.625,7.8,F,prisma
675,temple097,child,sl-AB_age_gm,4,AB,-0.6257967850795685,-0.2037201520925677,-0.4220766329870007,8,0.75,9.5806125,1.625,7.8,F,prisma
676,temple097,child,sl-AB_group_hip,1,AB,0.0710469464137714,0.0174879386364526,0.0535590077773188,8,0.375,12.2119125,1.25,7.8,F,prisma
677,temple097,child,sl-AB_group_hip,2,AB,0.2112111340489602,-0.218512782303019,0.4297239163519792,8,0.875,10.26435,1.25,7.8,F,prisma
678,temple097,child,sl-AB_group_hip,3,AB,0.3208474566937586,-0.0686464054539484,0.3894938621477071,8,0.625,9.6588625,1.625,7.8,F,prisma
679,temple097,child,sl-AB_group_hip,4,AB,-0.200250941479625,-0.1436661161194209,-0.056584825360204,8,0.75,9.5806125,1.625,7.8,F,prisma
680,temple097,child,sl-AC_age_hip,1,AC,0.4539846485553178,0.1867607045976391,0.2672239439576787,8,0.375,12.2119125,1.25,7.8,F,prisma
681,temple097,child,sl-AC_age_hip,2,AC,0.1192343533462561,0.2442591216771386,-0.1250247683308824,8,0.875,10.26435,1.25,7.8,F,prisma
682,temple097,child,sl-AC_age_hip,3,AC,0.1090239966074156,0.2451360624038906,-0.136112065796475,8,0.625,9.6588625,1.625,7.8,F,prisma
683,temple097,child,sl-AC_age_hip,4,AC,-0.0215120350624571,0.2252898517885656,-0.2468018868510228,8,0.75,9.5806125,1.625,7.8,F,prisma
684,temple098,child,sl-AB_age_gm,1,AB,0.0286778875559991,-0.0809811002532023,0.1096589878092014,8,0.625,8.13925,1.25,8.44,M,prisma
685,temple098,child,sl-AB_age_gm,2,AB,-0.2704716857357247,-0.227728342676243,-0.0427433430594816,8,0.625,9.08505,1.375,8.44,M,prisma
686,temple098,child,sl-AB_age_gm,3,AB,-0.2734616796210454,-0.2413759907792819,-0.0320856888417634,8,0.875,8.970575,1.5,8.44,M,prisma
687,temple098,child,sl-AB_age_gm,4,AB,0.0115887879792146,-0.0809417258597254,0.0925305138389401,8,0.5,8.43625,1.375,8.44,M,prisma
688,temple098,child,sl-AB_group_hip,1,AB,0.2230529054137027,0.0230456591202995,0.2000072462934031,8,0.625,8.13925,1.25,8.44,M,prisma
689,temple098,child,sl-AB_group_hip,2,AB,0.2178464288777734,0.2537083178209124,-0.035861888943139,8,0.625,9.08505,1.375,8.44,M,prisma
690,temple098,child,sl-AB_group_hip,3,AB,0.4697251100454798,0.0880344609856932,0.3816906490597865,8,0.875,8.970575,1.5,8.44,M,prisma
691,temple098,child,sl-AB_group_hip,4,AB,0.2232890705597658,0.1513017388360373,0.0719873317237285,8,0.5,8.43625,1.375,8.44,M,prisma
